eth_type,ip_proto,src_port,dst_port
2048,6,80,39860
2048,6,80,39876
2048,17,42371,53
2048,17,40895,53
2048,17,38969,53
2048,6,80,36954
2048,6,443,32786
2048,6,443,43784
2048,6,443,53142
2048,6,443,53132
2048,6,443,41006
2048,6,443,56628
2048,6,443,60926
2048,6,443,54500
2048,6,443,38086
2048,6,443,57350
2048,17,41784,53
2048,17,56717,53
2048,6,38022,443
2048,17,44494,53
2048,17,41334,53
2048,6,443,33868
2048,17,53409,53
2048,17,53,42371
2048,17,53,40895
2048,17,53,38969
2048,6,41590,443
2048,6,55834,443
2048,6,44248,443
2048,6,443,56678
2048,6,443,56692
2048,6,56010,443
2048,6,59860,443
2048,6,443,60736
2048,6,443,48796
2048,6,443,55298
2048,6,443,48716
2048,6,443,38246
2048,6,443,42836
2048,6,443,41854
2048,6,443,59322
2048,6,443,36690
2048,6,54028,443
2048,6,443,53766
2048,6,443,52816
2048,6,443,43254
2048,6,53006,443
2048,6,58008,443
2048,6,41590,443
2048,6,443,59322
2048,6,443,43784
2048,6,443,53132
2048,6,443,53142
2048,6,49890,443
2048,6,53006,443
2048,6,44248,443
2048,6,58008,443
2048,6,443,38246
2048,6,48194,443
2048,6,443,55298
2048,6,443,48716
2048,6,443,48796
2048,6,443,36690
2048,6,51362,443
2048,6,443,41854
2048,6,56728,443
2048,6,443,45758
2048,17,53,41784
2048,17,53,56717
2048,6,443,38022
2048,17,35139,53
2048,17,53,53409
2048,17,53,44494
2048,17,36978,53
2048,17,36229,53
2048,6,60736,443
2048,6,443,59860
2048,6,443,56010
2048,6,42550,443
2048,6,42590,443
2048,6,443,36688
2048,17,53,41334
2048,6,443,44248
2048,6,41854,443
2048,17,36502,53
2048,17,37827,53
2048,17,53,35139
2048,6,49322,443
2048,6,443,55834
2048,17,53,36978
2048,17,53,36229
2048,6,48522,80
2048,6,59752,80
2048,6,443,54028
2048,6,38050,443
2048,6,42880,443
2048,6,33618,443
2048,6,443,56728
2048,6,52322,443
2048,6,443,41590
2048,6,443,49890
2048,6,443,58008
2048,6,443,51362
2048,6,443,53006
2048,6,443,42550
2048,6,443,48194
2048,6,443,42590
2048,6,56382,443
2048,17,53,36502
2048,17,53,37827
2048,6,443,49322
2048,6,80,59752
2048,6,80,48522
2048,6,34342,443
2048,6,38988,443
2048,6,38994,443
2048,6,39004,443
2048,6,39014,443
2048,6,39030,443
2048,6,443,52322
2048,6,443,33618
2048,6,443,56382
2048,6,443,34342
2048,6,49338,443
2048,6,49294,443
2048,6,41774,443
2048,6,443,49294
2048,6,443,49338
2048,6,443,42880
2048,6,39334,443
2048,6,56724,443
2048,6,37076,443
2048,6,443,39030
2048,6,443,38994
2048,6,443,39004
2048,6,443,39014
2048,6,443,38988
2048,6,443,41774
2048,6,39040,443
2048,6,443,34214
2048,6,59764,80
2048,6,43044,443
2048,6,39092,443
2048,6,39078,443
2048,6,39062,443
2048,6,39050,443
2048,6,39048,443
2048,6,41784,443
2048,6,37090,443
2048,6,443,38050
2048,6,39106,443
2048,6,44584,443
2048,6,43162,443
2048,6,39258,443
2048,6,53654,443
2048,6,43156,443
2048,6,39620,443
2048,6,443,36926
2048,6,58580,443
2048,6,56300,443
2048,6,54118,443
2048,6,42794,443
2048,6,58574,443
2048,6,443,39334
2048,6,80,59764
2048,6,443,43044
2048,6,443,56724
2048,6,443,43162
2048,6,443,44584
2048,6,443,43156
2048,6,443,39258
2048,6,443,53654
2048,6,443,37076
2048,6,443,54118
2048,6,443,42794
2048,6,443,58574
2048,6,443,39048
2048,6,443,39050
2048,6,443,39040
2048,6,443,39062
2048,6,443,39620
2048,6,443,39078
2048,6,443,39092
2048,6,443,58580
2048,6,443,41784
2048,6,443,37090
2048,6,443,39106
2048,6,443,56300
2048,6,38034,443
2048,6,60566,80
2048,6,443,38034
2048,17,41077,53
2048,17,53,41077
2048,17,34941,53
2048,17,50918,53
2048,6,40570,443
2048,6,47280,443
2048,6,80,60566
2048,6,60104,80
2048,6,60118,80
2048,6,40420,443
2048,6,60128,80
2048,6,59746,80
2048,6,59774,80
2048,6,38208,443
2048,6,60132,80
2048,6,60144,80
2048,6,51420,443
2048,6,40060,443
2048,6,32948,443
2048,6,40432,443
2048,6,52310,443
2048,6,54218,443
2048,6,49636,443
2048,17,53,34941
2048,17,53,50918
2048,6,80,59774
2048,6,80,59746
2048,6,443,49636
2048,6,443,32948
2048,6,443,47280
2048,6,443,40570
2048,6,443,49636
2048,6,443,32948
2048,6,443,54218
2048,6,443,52310
2048,6,53778,80
2048,6,45770,443
2048,6,80,60104
2048,6,80,60118
2048,6,443,38208
2048,6,56162,80
2048,6,39566,443
2048,6,443,58082
2048,17,57233,53
2048,6,50382,443
2048,6,60582,443
2048,6,443,45770
2048,6,443,51420
2048,6,58024,443
2048,6,58324,443
2048,6,80,60128
2048,6,37560,443
2048,6,80,60132
2048,6,80,60144
2048,6,49896,443
2048,6,39458,443
2048,6,50388,443
2048,6,45012,443
2048,6,443,40060
2048,6,45242,443
2048,6,42864,443
2048,6,60474,443
2048,6,42708,443
2048,6,80,53778
2048,6,443,39566
2048,17,53,57233
2048,6,443,50382
2048,6,443,39458
2048,6,443,58324
2048,6,443,58024
2048,6,443,37560
2048,6,443,49896
2048,6,443,50388
2048,6,80,56162
2048,6,443,42864
2048,6,443,60582
2048,6,443,45012
2048,6,443,42708
2048,6,443,60474
2048,6,443,45242
2048,6,35300,443
2048,6,49292,443
2048,6,443,48650
2048,6,443,52586
2048,6,36928,443
2048,6,57788,443
2048,6,39676,443
2048,6,38310,443
2048,6,53758,443
2048,6,59270,443
2048,6,45576,443
2048,6,36954,80
2048,6,46676,443
2048,6,46690,443
2048,6,38010,443
2048,6,35824,443
2048,6,50624,443
2048,6,54528,443
2048,6,57498,443
2048,6,48650,443
2048,6,52586,443
2048,6,80,36954
2048,6,443,39676
2048,6,443,38310
2048,6,443,57788
2048,6,443,50624
2048,6,443,35824
2048,6,443,59270
2048,6,443,35300
2048,6,443,46676
2048,6,443,46690
2048,6,443,57498
2048,6,443,54528
2048,6,443,53758
2048,6,443,49292
2048,6,443,45576
2048,6,56692,443
2048,6,56678,443
2048,6,53766,443
2048,6,43784,443
2048,6,38022,443
2048,6,52502,443
2048,6,34194,443
2048,6,45686,443
2048,6,38922,443
2048,6,48294,443
2048,6,38838,443
2048,6,46046,443
2048,6,45758,443
2048,6,56544,443
2048,6,45618,443
2048,6,35190,443
2048,6,59950,443
2048,6,44244,443
2048,6,443,38022
2048,6,49170,443
2048,6,443,34194
2048,6,443,45686
2048,6,443,59950
2048,6,443,46046
2048,6,443,48294
2048,6,443,44244
2048,6,443,56544
2048,6,443,45618
2048,6,443,35190
2048,6,443,52502
2048,6,443,53766
2048,6,443,49170
2048,6,443,43784
2048,6,443,38922
2048,6,443,45758
2048,6,443,38838
2048,6,443,56678
2048,6,443,56692
2048,6,57002,443
2048,6,53624,443
2048,6,443,57002
2048,6,443,53624
2048,6,43510,443
2048,6,443,43510
2048,6,59860,443
2048,6,443,59860
2048,6,49322,443
2048,6,443,49322
2048,6,48522,80
2048,6,42426,443
2048,6,54028,443
2048,6,59752,80
2048,6,49294,443
2048,6,49338,443
2048,6,52436,443
2048,6,52444,443
2048,6,40854,443
2048,6,56290,443
2048,6,53502,443
2048,6,57850,443
2048,6,57852,443
2048,6,443,57848
2048,6,443,49294
2048,6,80,48522
2048,6,80,59752
2048,6,443,52436
2048,6,443,52444
2048,6,443,53502
2048,6,443,40854
2048,6,443,49338
2048,6,443,57850
2048,6,443,57852
2048,6,443,54028
2048,6,443,56290
2048,6,42416,443
2048,6,42418,443
2048,6,443,40176
2048,6,40176,443
2048,6,34214,443
2048,6,80,59764
2048,6,443,39334
2048,6,443,43044
2048,6,443,34214
2048,6,59792,443
2048,6,443,38994
2048,6,80,34548
2048,6,80,56150
2048,6,80,39876
2048,6,80,60782
2048,6,443,45170
2048,6,443,36668
2048,6,52446,443
2048,6,46730,443
2048,6,36668,443
2048,6,443,59792
2048,6,443,52446
2048,6,443,46730
2048,6,443,36690
2048,6,36690,443
2048,6,38172,443
2048,6,44862,443
2048,6,443,44862
2048,6,443,38172
2048,6,42580,443
2048,6,54300,443
2048,6,43032,443
2048,6,443,42580
2048,6,443,43032
2048,6,443,54300
2048,6,60566,80
2048,6,80,60566
2048,6,54784,443
2048,6,52368,443
2048,6,44666,443
2048,6,47280,443
2048,6,59746,80
2048,6,59774,80
2048,6,45800,443
2048,6,443,47280
2048,6,80,59746
2048,6,443,52368
2048,6,80,59774
2048,6,443,54784
2048,6,443,44666
2048,6,443,45800
2048,6,443,36688
2048,6,36688,443
2048,6,36926,443
2048,6,56162,80
2048,6,53778,80
2048,6,58082,443
2048,6,45770,443
2048,6,55560,443
2048,6,56904,443
2048,6,40756,443
2048,6,37644,443
2048,6,80,53778
2048,6,443,40756
2048,6,80,56162
2048,6,443,56904
2048,6,443,58082
2048,6,443,55560
2048,6,443,45770
2048,6,443,46676
2048,6,443,46690
2048,6,443,35300
2048,6,443,49292
2048,6,52826,443
2048,6,443,49342
2048,6,443,37644
2048,6,49844,443
2048,6,49342,443
2048,6,443,49844
2048,6,443,52826
2048,6,38022,443
2048,6,443,38022
2048,6,46046,443
2048,6,53766,443
2048,6,443,46046
2048,6,443,53766
2048,6,56692,443
2048,6,56678,443
2048,6,443,56678
2048,6,443,56692
2048,6,43784,443
2048,6,443,43784
2048,6,45758,443
2048,6,443,45758
2048,6,59860,443
2048,6,48450,443
2048,6,44224,443
2048,6,39368,443
2048,6,36482,443
2048,6,60288,8080
2048,6,443,59860
2048,6,443,44224
2048,6,8080,60288
2048,6,443,48450
2048,6,443,36482
2048,6,443,39368
2048,6,57848,443
2048,6,56266,443
2048,6,443,56266
2048,6,443,57848
2048,6,443,54028
2048,6,38034,443
2048,6,59784,80
2048,6,42416,443
2048,6,42418,443
2048,6,42426,443
2048,6,56256,443
2048,6,443,38034
2048,6,80,59784
2048,6,443,56256
2048,6,38890,80
2048,6,39860,80
2048,6,80,38890
2048,6,80,39860
2048,6,45170,443
2048,6,56150,80
2048,6,34214,443
2048,6,34548,80
2048,6,39876,80
2048,6,60782,80
2048,6,35962,443
2048,6,443,35962
2048,6,80,34548
2048,6,80,56150
2048,6,80,39876
2048,6,80,60782
2048,6,443,34214
2048,6,443,45170
2048,6,38172,443
2048,6,443,38172
2048,6,57646,443
2048,6,54412,443
2048,6,54628,443
2048,6,58022,443
2048,6,443,57646
2048,6,443,58022
2048,6,443,54412
2048,6,60566,80
2048,6,443,47280
2048,6,443,54628
2048,6,80,60566
2048,6,41130,443
2048,6,48786,443
2048,6,60750,443
2048,6,443,60750
2048,6,443,48786
2048,6,443,41130
2048,6,443,51484
2048,6,51484,443
2048,6,51484,443
2048,6,34214,443
2048,6,33770,443
2048,6,42510,443
2048,6,443,40176
2048,6,42278,443
2048,6,41576,443
2048,6,40176,443
2048,6,443,33770
2048,6,443,34214
2048,6,443,42278
2048,6,443,41576
2048,6,443,42510
2048,6,53778,80
2048,6,80,53778
2048,6,58082,443
2048,6,443,58082
2048,6,52980,443
2048,6,443,52980
2048,6,56162,80
2048,6,45770,443
2048,6,80,56162
2048,6,443,45770
2048,6,44272,443
2048,6,443,44272
2048,6,53758,443
2048,6,443,36668
2048,6,53186,443
2048,6,41602,443
2048,6,60618,443
2048,6,443,36690
2048,6,42836,443
2048,6,44864,443
2048,6,35948,443
2048,6,36668,443
2048,6,36690,443
2048,6,443,44864
2048,6,443,35948
2048,6,49292,443
2048,6,443,53186
2048,6,443,41602
2048,6,443,60618
2048,6,443,53758
2048,6,443,42836
2048,6,35300,443
2048,6,37644,443
2048,6,46676,443
2048,6,46690,443
2048,6,38022,443
2048,6,443,38022
2048,6,443,49292
2048,6,443,35300
2048,6,443,46676
2048,6,443,37644
2048,6,443,46690
2048,6,53194,443
2048,6,443,53194
2048,6,46046,443
2048,6,53766,443
2048,6,443,46046
2048,6,56692,443
2048,6,56678,443
2048,6,443,53766
2048,6,443,56678
2048,6,443,56692
2048,6,43784,443
2048,6,443,43784
2048,6,54742,443
2048,6,35228,443
2048,6,45888,443
2048,6,54548,443
2048,6,40140,443
2048,6,49322,443
2048,6,48990,443
2048,6,33326,443
2048,6,58208,443
2048,6,33916,443
2048,6,443,36688
2048,6,35876,443
2048,6,45758,443
2048,6,50384,443
2048,6,443,49322
2048,6,36688,443
2048,6,443,45888
2048,6,443,35228
2048,6,443,54548
2048,6,443,40140
2048,6,443,33326
2048,6,443,48990
2048,6,443,50384
2048,6,443,35876
2048,6,443,54742
2048,6,443,58208
2048,6,443,45758
2048,6,443,33916
2048,6,59860,443
2048,6,49294,443
2048,6,443,49338
2048,6,443,59860
2048,6,443,49294
2048,6,45936,443
2048,6,443,45936
2048,6,48522,80
2048,6,57848,443
2048,6,54028,443
2048,6,59752,80
2048,6,80,48522
2048,6,80,59752
2048,6,57548,443
2048,6,57626,443
2048,6,56092,443
2048,6,43298,443
2048,6,443,56092
2048,6,443,57548
2048,6,443,57848
2048,6,443,54028
2048,6,443,43298
2048,6,443,57626
2048,6,33084,443
2048,6,60572,443
2048,6,52544,443
2048,6,37826,443
2048,6,44690,443
2048,6,55094,443
2048,6,49248,443
2048,6,57702,443
2048,6,35534,443
2048,6,443,33084
2048,6,443,37826
2048,6,443,55094
2048,6,443,60572
2048,6,443,57702
2048,6,443,35534
2048,6,443,49248
2048,6,443,52544
2048,6,443,44690
2048,6,38890,80
2048,6,39860,80
2048,6,80,38890
2048,6,80,39860
2048,6,45170,443
2048,6,56150,80
2048,6,34214,443
2048,6,34548,80
2048,6,39876,80
2048,6,60782,80
2048,6,36950,443
2048,6,80,34548
2048,6,80,56150
2048,6,80,39876
2048,6,80,60782
2048,6,443,34214
2048,6,443,36950
2048,6,443,45170
2048,6,38172,443
2048,6,443,38172
2048,6,42418,443
2048,6,42416,443
2048,6,57646,443
2048,6,443,57646
2048,6,55264,443
2048,6,443,55264
2048,6,40432,443
2048,6,40420,443
2048,6,53372,443
2048,6,56796,443
2048,6,48748,443
2048,6,53944,443
2048,6,443,47318
2048,6,58106,443
2048,6,47318,443
2048,6,443,48748
2048,6,443,53944
2048,6,443,53372
2048,6,443,58106
2048,6,443,56796
2048,6,53778,80
2048,6,80,53778
2048,6,443,58082
2048,6,39560,443
2048,6,52860,443
2048,6,443,39560
2048,6,443,52860
2048,6,56162,80
2048,6,45770,443
2048,6,80,56162
2048,6,443,45770
2048,6,443,49342
2048,6,60128,443
2048,6,38926,443
2048,6,48756,443
2048,6,53832,443
2048,6,53858,443
2048,6,48984,443
2048,6,49262,443
2048,6,49342,443
2048,6,443,53858
2048,6,443,38926
2048,6,443,48984
2048,6,443,49262
2048,6,443,48756
2048,6,443,60128
2048,6,42836,443
2048,6,53758,443
2048,6,443,53758
2048,6,443,42836
2048,6,443,53832
2048,6,50014,443
2048,6,443,50014
2048,6,35300,443
2048,6,37644,443
2048,6,46676,443
2048,6,46690,443
2048,6,38022,443
2048,6,443,38022
2048,6,443,46676
2048,6,443,37644
2048,6,443,46690
2048,6,443,35300
2048,6,56692,443
2048,6,56678,443
2048,6,46046,443
2048,6,53766,443
2048,6,443,46046
2048,6,443,53766
2048,6,443,56692
2048,6,443,56678
2048,6,43784,443
2048,6,443,43784
2048,6,46716,443
2048,6,49158,443
2048,6,40768,443
2048,6,37110,443
2048,6,56606,443
2048,6,49288,443
2048,6,35766,443
2048,6,37050,443
2048,6,38944,443
2048,6,443,39814
2048,6,443,51076
2048,6,53898,443
2048,6,41388,443
2048,6,49322,443
2048,6,51076,443
2048,6,39814,443
2048,6,443,46716
2048,6,443,49158
2048,6,443,37110
2048,6,443,49288
2048,6,443,35766
2048,6,443,37050
2048,6,443,49322
2048,6,443,56606
2048,6,443,53898
2048,6,443,41388
2048,6,443,40768
2048,6,443,38944
2048,6,43870,443
2048,6,55842,443
2048,6,48684,443
2048,6,443,43870
2048,6,443,48684
2048,6,59860,443
2048,6,49294,443
2048,6,49338,443
2048,6,443,55842
2048,6,443,49338
2048,6,443,49294
2048,6,443,59860
2048,6,443,56420
2048,6,56420,443
2048,6,57848,443
2048,6,54028,443
2048,6,443,57848
2048,6,443,54028
2048,6,45758,443
2048,6,443,45758
2048,6,443,40176
2048,6,40176,443
2048,6,42042,443
2048,6,41518,443
2048,6,42036,443
2048,6,50446,443
2048,6,44610,443
2048,6,51768,443
2048,6,37672,443
2048,6,36806,443
2048,6,44616,443
2048,6,34810,443
2048,6,37674,443
2048,6,48396,443
2048,6,36828,443
2048,6,39334,443
2048,6,59764,80
2048,6,43044,443
2048,6,443,57626
2048,6,443,44654
2048,6,44654,443
2048,6,443,42042
2048,6,443,50446
2048,6,443,42036
2048,6,443,37672
2048,6,443,51768
2048,6,80,59764
2048,6,443,36806
2048,6,443,39334
2048,6,443,41518
2048,6,443,37674
2048,6,443,34810
2048,6,443,43044
2048,6,57626,443
2048,6,443,48396
2048,6,443,36828
2048,6,443,44616
2048,6,443,44610
2048,6,38034,443
2048,6,59784,80
2048,6,443,38034
2048,6,80,59784
2048,6,44034,443
2048,6,46862,443
2048,6,38054,443
2048,6,35578,443
2048,6,443,38054
2048,6,443,46862
2048,6,443,44034
2048,6,443,35578
2048,6,39860,80
2048,6,38890,80
2048,6,80,38890
2048,6,80,39860
2048,6,45170,443
2048,6,39876,80
2048,6,60782,80
2048,6,56150,80
2048,6,34214,443
2048,6,34548,80
2048,6,80,34548
2048,6,80,56150
2048,6,80,39876
2048,6,80,60782
2048,6,443,34214
2048,6,443,45170
2048,6,38172,443
2048,6,443,38172
2048,6,443,36668
2048,6,443,36690
2048,6,44398,443
2048,6,44856,443
2048,6,46528,443
2048,6,34148,443
2048,6,51900,443
2048,6,54182,443
2048,6,32892,443
2048,6,47742,443
2048,6,51690,443
2048,6,59928,443
2048,6,59352,443
2048,6,52734,443
2048,6,42418,443
2048,6,49190,443
2048,6,443,42950
2048,6,443,43864
2048,6,443,42916
2048,6,38980,443
2048,6,52110,443
2048,6,48854,443
2048,6,59640,443
2048,6,43864,443
2048,6,36668,443
2048,6,36690,443
2048,6,42950,443
2048,6,42916,443
2048,6,443,34148
2048,6,443,54182
2048,6,443,32892
2048,6,443,51690
2048,6,443,59928
2048,6,443,59352
2048,6,443,52734
2048,6,443,59640
2048,6,443,38980
2048,6,443,44856
2048,6,443,52110
2048,6,443,51900
2048,6,443,48854
2048,6,443,47742
2048,6,443,46528
2048,6,443,44398
2048,6,443,42418
2048,6,443,49190
2048,6,57646,443
2048,6,443,57646
2048,6,60736,443
2048,6,56682,443
2048,6,443,60736
2048,6,80,60566
2048,6,443,56682
2048,6,443,36688
2048,6,38246,443
2048,6,56722,443
2048,6,53014,443
2048,6,58176,443
2048,6,42322,443
2048,6,59588,443
2048,6,33868,443
2048,6,36688,443
2048,6,443,33868
2048,6,443,58176
2048,6,443,59588
2048,6,443,42322
2048,6,443,53014
2048,6,443,56722
2048,6,443,38246
2048,6,41006,443
2048,6,443,41006
2048,6,58082,443
2048,6,443,58082
2048,6,45686,443
2048,6,40162,443
2048,6,52536,443
2048,6,40704,443
2048,6,443,45686
2048,6,443,40162
2048,6,443,52536
2048,6,443,40704
2048,6,53758,443
2048,6,443,53758
2048,6,42836,443
2048,6,443,42836
2048,6,37644,443
2048,6,38022,443
2048,6,443,38022
2048,6,443,37644
2048,6,56692,443
2048,6,56678,443
2048,6,46046,443
2048,6,53766,443
2048,6,443,46046
2048,6,443,56678
2048,6,443,56692
2048,6,443,53766
2048,6,43784,443
2048,6,443,36596
2048,6,48194,443
2048,6,56728,443
2048,6,35138,443
2048,6,56690,443
2048,6,38242,443
2048,6,36596,443
2048,6,443,48194
2048,6,443,35138
2048,6,443,43784
2048,6,443,56690
2048,6,443,56728
2048,6,443,38242
2048,6,49322,443
2048,6,443,49322
2048,6,45624,443
2048,6,443,45624
2048,6,59860,443
2048,6,49338,443
2048,6,49294,443
2048,6,443,59860
2048,6,443,49338
2048,6,443,49294
2048,6,57848,443
2048,6,54028,443
2048,6,443,57848
2048,6,443,54028
2048,6,38050,443
2048,6,42880,443
2048,6,58722,443
2048,6,43976,443
2048,6,52322,443
2048,6,56382,443
2048,6,45758,443
2048,6,443,56382
2048,6,443,52322
2048,6,443,58722
2048,6,443,43976
2048,6,443,38050
2048,6,443,45758
2048,6,443,42880
2048,6,39334,443
2048,6,443,39334
2048,6,38890,80
2048,6,39860,80
2048,6,80,38890
2048,6,80,39860
2048,6,45170,443
2048,6,56150,80
2048,6,34214,443
2048,6,34548,80
2048,6,39876,80
2048,6,60782,80
2048,6,80,34548
2048,6,80,56150
2048,6,80,39876
2048,6,80,60782
2048,6,443,34214
2048,6,443,45170
2048,6,39338,443
2048,6,49342,443
2048,6,60926,443
2048,6,41194,443
2048,6,38086,443
2048,6,43564,443
2048,6,40596,443
2048,6,53788,443
2048,6,56408,443
2048,6,32786,443
2048,6,44584,443
2048,6,57350,443
2048,6,40176,443
2048,6,443,44584
2048,6,443,60926
2048,6,443,38086
2048,6,443,57350
2048,6,443,32786
2048,6,443,43564
2048,6,443,41194
2048,6,443,40176
2048,6,443,39338
2048,6,443,49342
2048,6,443,56408
2048,6,443,53788
2048,6,443,40596
2048,6,38172,443
2048,6,443,38172
2048,6,57646,443
2048,6,443,57646
2048,6,43254,443
2048,6,52816,443
2048,6,59322,443
2048,6,443,36690
2048,6,36668,443
2048,6,36690,443
2048,6,443,43254
2048,6,443,59322
2048,6,443,52816
2048,6,443,36668
2048,6,443,45770
2048,6,42550,443
2048,6,42590,443
2048,6,38010,443
2048,6,80,56162
2048,6,34342,443
2048,6,443,34342
2048,6,36954,80
2048,6,80,36954
2048,6,443,42550
2048,6,443,42590
2048,6,443,42836
2048,6,37644,443
2048,6,38022,443
2048,6,443,38022
2048,6,443,37644
2048,6,56692,443
2048,6,56678,443
2048,6,443,56678
2048,6,443,56692
2048,6,46046,443
2048,6,53766,443
2048,6,37076,443
2048,17,54399,53
2048,17,37134,53
2048,6,36926,443
2048,6,50384,443
2048,17,53,54399
2048,6,443,46046
2048,17,53,37134
2048,6,34440,443
2048,6,443,50384
2048,1,0,0
2048,6,443,53766
2048,6,443,37076
2048,6,443,34440
2048,17,56707,53
2048,6,58022,443
2048,6,51796,443
2048,17,53,56707
2048,6,443,58022
2048,6,443,51796
2048,17,40823,53
2048,6,53502,443
2048,17,53,40823
2048,6,443,53502
2048,17,42243,53
2048,17,53,42243
2048,6,43784,443
2048,6,49322,443
2048,17,49613,53
2048,17,53,49613
2048,6,443,49322
2048,6,34444,443
2048,17,35091,53
2048,17,50384,53
2048,17,53,35091
2048,17,53,50384
2048,6,53,49620
2048,6,53,49636
2048,6,49620,53
2048,6,49636,53
2048,17,41433,53
2048,17,53,41433
2048,6,53,49648
2048,6,49648,53
2048,17,42416,53
2048,17,53,42416
2048,6,49654,53
2048,6,53,49654
2048,6,443,43784
2048,6,443,34444
2048,6,59516,443
2048,6,48980,443
2048,6,443,48980
2048,6,443,59516
2048,6,54028,443
2048,6,36928,443
2048,6,52310,443
2048,6,54218,443
2048,6,443,52310
2048,6,443,54218
2048,6,443,54028
2048,6,38034,443
2048,6,59784,80
2048,6,443,38034
2048,6,80,59784
2048,6,45758,443
2048,6,80,38890
2048,6,80,39860
2048,6,443,45758
2048,6,56150,80
2048,6,34214,443
2048,6,34548,80
2048,6,39876,80
2048,6,60782,80
2048,6,45242,443
2048,6,40060,443
2048,6,37560,443
2048,6,45012,443
2048,6,443,37560
2048,6,80,34548
2048,6,80,56150
2048,6,80,39876
2048,6,80,60782
2048,6,443,45012
2048,6,443,34214
2048,6,443,45242
2048,6,443,40060
2048,6,45170,443
2048,6,443,45170
2048,6,22,38854
2048,6,38854,22
2048,6,57646,443
2048,6,443,57646
2048,17,37311,53
2048,17,60194,53
2048,17,53,37311
2048,6,60566,80
2048,6,47280,443
2048,6,443,47280
2048,6,80,60566
2048,17,53,60194
2048,6,33990,443
2048,6,54528,443
2048,6,57498,443
2048,17,54265,53
2048,6,33840,443
2048,6,46258,443
2048,17,53,54265
2048,6,443,57498
2048,6,443,54528
2048,6,443,33840
2048,6,443,33990
2048,6,443,46258
2048,17,43577,53
2048,17,53,43577
2048,6,56544,443
2048,6,38838,443
2048,6,45618,443
2048,6,35190,443
2048,6,43510,443
2048,6,49170,443
2048,6,443,56544
2048,6,443,35190
2048,6,443,45618
2048,6,443,43510
2048,6,58082,443
2048,17,35726,53
2048,17,59878,53
2048,17,53,35726
2048,17,53,59878
2048,6,443,49170
2048,6,443,58082
2048,6,443,38838
2048,17,58694,53
2048,17,53,58694
2048,6,56034,443
2048,6,443,56034
2048,17,35519,53
2048,17,53,35519
2048,17,57472,53
2048,17,47572,53
2048,17,40001,53
2048,17,53,57472
2048,6,40412,443
2048,6,34262,443
2048,17,53,40001
2048,17,53,47572
2048,17,60327,53
2048,17,53,60327
2048,6,42510,443
2048,6,443,34262
2048,6,34272,443
2048,6,443,34272
2048,17,41608,53
2048,6,443,40412
2048,6,34280,443
2048,6,40414,443
2048,6,34290,443
2048,6,34214,443
2048,6,443,42510
