eth_type,ip_proto,src_port,dst_port,Category
2048,6,57108,443,HTTP
2048,6,443,51378,HTTP
2048,6,443,57470,HTTP
2048,6,80,44052,HTTP
2048,6,80,42688,HTTP
2048,6,443,57108,HTTP
2048,6,443,48710,HTTP
2048,6,443,60326,HTTP
2048,6,53892,80,HTTP
2048,6,80,53892,HTTP
2048,6,37810,443,HTTP
2048,6,57968,443,HTTP
2048,6,38224,443,HTTP
2048,6,53656,443,HTTP
2048,6,443,37810,HTTP
2048,6,443,57968,HTTP
2048,6,443,53656,HTTP
2048,6,443,54596,HTTP
2048,6,54596,443,HTTP
2048,6,443,38224,HTTP
2048,6,44046,80,HTTP
2048,6,34254,443,HTTP
2048,6,42896,443,HTTP
2048,6,37824,80,HTTP
2048,6,80,37824,HTTP
2048,6,80,44046,HTTP
2048,6,443,34254,HTTP
2048,6,443,42896,HTTP
2048,6,443,52304,HTTP
2048,6,52304,443,HTTP
2048,6,46264,443,HTTP
2048,6,443,46264,HTTP
2048,6,45886,443,HTTP
2048,6,443,45886,HTTP
2048,6,35008,80,HTTP
2048,6,34996,80,HTTP
2048,6,35000,80,HTTP
2048,6,35002,80,HTTP
2048,6,47562,443,HTTP
2048,6,47572,443,HTTP
2048,6,33662,443,HTTP
2048,6,80,34996,HTTP
2048,6,80,35008,HTTP
2048,6,80,35000,HTTP
2048,6,443,47562,HTTP
2048,6,443,47572,HTTP
2048,6,443,33662,HTTP
2048,6,80,35002,HTTP
2048,6,53654,443,HTTP
2048,6,443,53654,HTTP
2048,6,56038,443,HTTP
2048,6,443,56038,HTTP
2048,6,34616,443,HTTP
2048,6,33378,443,HTTP
2048,6,39166,443,HTTP
2048,6,443,34616,HTTP
2048,6,443,39166,HTTP
2048,6,443,33378,HTTP
2048,6,80,53848,HTTP
2048,6,80,37600,HTTP
2048,6,443,49440,HTTP
2048,6,443,49412,HTTP
2048,6,443,49460,HTTP
2048,6,42296,80,HTTP
2048,6,59598,80,HTTP
2048,6,39206,443,HTTP
2048,6,443,36656,HTTP
2048,6,36656,443,HTTP
2048,6,80,42296,HTTP
2048,6,80,59598,HTTP
2048,6,443,39206,HTTP
2048,6,35002,443,HTTP
2048,6,59430,443,HTTP
2048,6,443,35002,HTTP
2048,6,443,59430,HTTP
2048,6,33386,443,HTTP
2048,6,59136,443,HTTP
2048,6,57472,443,HTTP
2048,6,53220,443,HTTP
2048,6,48664,80,HTTP
2048,6,48190,443,HTTP
2048,6,43352,443,HTTP
2048,6,443,57472,HTTP
2048,6,443,33386,HTTP
2048,6,80,48664,HTTP
2048,6,443,43352,HTTP
2048,6,443,53220,HTTP
2048,6,443,59136,HTTP
2048,6,443,48190,HTTP
2048,6,43626,443,HTTP
2048,6,53806,443,HTTP
2048,6,45832,443,HTTP
2048,6,45242,443,HTTP
2048,6,50306,443,HTTP
2048,6,443,43626,HTTP
2048,6,443,50306,HTTP
2048,6,443,45242,HTTP
2048,6,443,45832,HTTP
2048,6,443,53806,HTTP
2048,6,37866,443,HTTP
2048,6,58186,443,HTTP
2048,6,60904,443,HTTP
2048,6,443,58186,HTTP
2048,6,443,60904,HTTP
2048,6,443,37866,HTTP
2048,6,37804,443,HTTP
2048,6,45694,443,HTTP
2048,6,41346,443,HTTP
2048,6,41118,443,HTTP
2048,6,44660,443,HTTP
2048,6,443,45694,HTTP
2048,6,443,41346,HTTP
2048,6,443,44660,HTTP
2048,6,443,37804,HTTP
2048,6,443,41118,HTTP
2048,6,54144,443,HTTP
2048,6,58558,443,HTTP
2048,6,52038,443,HTTP
2048,6,443,54144,HTTP
2048,6,49428,443,HTTP
2048,6,52416,443,HTTP
2048,6,443,52038,HTTP
2048,6,60010,443,HTTP
2048,6,44144,443,HTTP
2048,6,443,58558,HTTP
2048,6,443,44144,HTTP
2048,6,443,60010,HTTP
2048,6,443,49428,HTTP
2048,6,443,52416,HTTP
2048,6,58112,443,HTTP
2048,6,59570,443,HTTP
2048,6,36638,443,HTTP
2048,6,443,58112,HTTP
2048,6,443,59570,HTTP
2048,6,443,36638,HTTP
2048,6,51562,443,HTTP
2048,6,52420,443,HTTP
2048,6,443,51562,HTTP
2048,6,443,52420,HTTP
2048,6,58196,443,HTTP
2048,6,443,58196,HTTP
2048,6,59796,443,HTTP
2048,6,35598,443,HTTP
2048,6,443,59796,HTTP
2048,6,45956,443,HTTP
2048,6,443,35598,HTTP
2048,6,443,45956,HTTP
2048,6,48470,443,HTTP
2048,6,443,48470,HTTP
2048,6,52746,443,HTTP
2048,6,33504,80,HTTP
2048,6,39252,443,HTTP
2048,6,80,33504,HTTP
2048,6,443,52746,HTTP
2048,6,443,39252,HTTP
2048,6,42114,443,HTTP
2048,6,44576,443,HTTP
2048,6,44586,443,HTTP
2048,6,60470,443,HTTP
2048,6,47230,443,HTTP
2048,6,38198,443,HTTP
2048,6,53638,443,HTTP
2048,6,443,38198,HTTP
2048,6,443,60470,HTTP
2048,6,443,53638,HTTP
2048,6,443,42114,HTTP
2048,6,443,47230,HTTP
2048,6,443,44576,HTTP
2048,6,443,44586,HTTP
2048,6,35722,443,HTTP
2048,6,45906,443,HTTP
2048,6,45922,443,HTTP
2048,6,34192,80,HTTP
2048,6,44050,80,HTTP
2048,6,37816,80,HTTP
2048,6,48272,80,HTTP
2048,6,80,37816,HTTP
2048,6,80,34192,HTTP
2048,6,80,48272,HTTP
2048,6,80,44050,HTTP
2048,6,443,45906,HTTP
2048,6,443,45922,HTTP
2048,6,443,35722,HTTP
2048,6,42688,80,HTTP
2048,6,44052,80,HTTP
2048,6,80,44052,HTTP
2048,6,80,42688,HTTP
2048,6,443,54042,HTTP
2048,6,54042,443,HTTP
2048,6,41860,443,HTTP
2048,6,59964,443,HTTP
2048,6,54848,443,HTTP
2048,6,37046,443,HTTP
2048,6,45278,443,HTTP
2048,6,44984,443,HTTP
2048,6,443,37046,HTTP
2048,6,50954,443,HTTP
2048,17,48780,53,DNS
2048,6,443,45278,HTTP
2048,6,443,59964,HTTP
2048,6,443,41860,HTTP
2048,6,443,50954,HTTP
2048,17,53,48780,DNS
2048,6,443,54848,HTTP
2048,6,34752,443,HTTP
2048,6,443,34752,HTTP
2048,6,40244,443,HTTP
2048,6,35934,443,HTTP
2048,6,42310,80,HTTP
2048,6,42168,80,HTTP
2048,6,37818,80,HTTP
2048,6,59588,443,HTTP
2048,6,48724,443,HTTP
2048,6,52362,443,HTTP
2048,6,80,42168,HTTP
2048,6,443,35934,HTTP
2048,6,80,37818,HTTP
2048,6,80,42310,HTTP
2048,6,443,59588,HTTP
2048,6,443,52362,HTTP
2048,6,443,48724,HTTP
2048,6,443,40244,HTTP
2048,6,44046,80,HTTP
2048,6,34254,443,HTTP
2048,6,42896,443,HTTP
2048,6,37824,80,HTTP
2048,6,53656,443,HTTP
2048,6,38224,443,HTTP
2048,6,37560,443,HTTP
2048,6,47114,443,HTTP
2048,6,45484,443,HTTP
2048,6,80,37824,HTTP
2048,6,80,44046,HTTP
2048,6,443,34254,HTTP
2048,6,443,53656,HTTP
2048,6,443,42896,HTTP
2048,6,443,38224,HTTP
2048,6,443,45484,HTTP
2048,6,443,37560,HTTP
2048,6,443,47114,HTTP
2048,6,45886,443,HTTP
2048,6,35008,80,HTTP
2048,6,34996,80,HTTP
2048,6,35000,80,HTTP
2048,6,35002,80,HTTP
2048,6,80,34996,HTTP
2048,6,80,35002,HTTP
2048,6,80,35000,HTTP
2048,6,80,35008,HTTP
2048,6,443,45886,HTTP
2048,6,55022,443,HTTP
2048,6,60280,443,HTTP
2048,6,443,55022,HTTP
2048,6,443,60280,HTTP
2048,6,46976,443,HTTP
2048,6,34760,443,HTTP
2048,6,34778,443,HTTP
2048,6,43794,443,HTTP
2048,6,46912,443,HTTP
2048,6,443,46976,HTTP
2048,6,443,34760,HTTP
2048,6,443,34778,HTTP
2048,6,443,43794,HTTP
2048,6,443,46912,HTTP
2048,6,37600,80,HTTP
2048,6,53848,80,HTTP
2048,6,49440,443,HTTP
2048,6,49412,443,HTTP
2048,6,49460,443,HTTP
2048,6,60996,443,HTTP
2048,6,53654,443,HTTP
2048,6,80,53848,HTTP
2048,6,80,37600,HTTP
2048,6,443,53654,HTTP
2048,6,443,49440,HTTP
2048,6,443,49412,HTTP
2048,6,443,49460,HTTP
2048,6,443,60996,HTTP
2048,6,49234,443,HTTP
2048,6,38832,443,HTTP
2048,6,35582,443,HTTP
2048,6,45446,443,HTTP
2048,6,42296,80,HTTP
2048,6,59598,80,HTTP
2048,6,39206,443,HTTP
2048,6,443,38832,HTTP
2048,6,80,59598,HTTP
2048,6,80,42296,HTTP
2048,6,443,39206,HTTP
2048,6,443,49234,HTTP
2048,6,443,35582,HTTP
2048,6,443,45446,HTTP
2048,6,49420,443,HTTP
2048,6,443,49420,HTTP
2048,6,57472,443,HTTP
2048,6,35002,443,HTTP
2048,6,53220,443,HTTP
2048,6,48664,80,HTTP
2048,6,48190,443,HTTP
2048,6,59430,443,HTTP
2048,6,443,57472,HTTP
2048,6,80,48664,HTTP
2048,6,443,53220,HTTP
2048,6,443,48190,HTTP
2048,6,443,35002,HTTP
2048,6,443,59430,HTTP
2048,6,50714,443,HTTP
2048,6,38186,443,HTTP
2048,6,47316,443,HTTP
2048,6,46916,443,HTTP
2048,6,42226,443,HTTP
2048,6,443,50714,HTTP
2048,6,443,46916,HTTP
2048,6,443,42226,HTTP
2048,6,443,38186,HTTP
2048,6,443,47316,HTTP
2048,6,59270,443,HTTP
2048,6,40550,443,HTTP
2048,6,443,40550,HTTP
2048,6,443,59270,HTTP
2048,6,36656,443,HTTP
2048,6,59674,443,HTTP
2048,6,34928,443,HTTP
2048,6,51760,443,HTTP
2048,6,42416,443,HTTP
2048,6,443,42416,HTTP
2048,6,443,51760,HTTP
2048,6,22,44770,SSH
2048,6,44770,22,SSH
2048,17,38929,53,DNS
2048,6,59476,443,HTTP
2048,6,37804,443,HTTP
2048,6,45694,443,HTTP
2048,6,41346,443,HTTP
2048,6,41118,443,HTTP
2048,17,51059,53,DNS
2048,6,443,59476,HTTP
2048,6,59486,443,HTTP
2048,6,443,34928,HTTP
2048,6,443,59674,HTTP
2048,6,443,36656,HTTP
2048,6,59370,443,HTTP
2048,6,35496,443,HTTP
2048,6,443,45694,HTTP
2048,6,443,41346,HTTP
2048,6,443,59370,HTTP
2048,6,443,35496,HTTP
2048,6,443,37804,HTTP
2048,6,443,59486,HTTP
2048,6,443,41118,HTTP
2048,17,53,51059,DNS
2048,6,42958,443,HTTP
2048,6,443,42958,HTTP
2048,17,56952,53,DNS
2048,17,53,56952,DNS
2048,6,49428,443,HTTP
2048,6,52416,443,HTTP
2048,6,443,52416,HTTP
2048,6,443,49428,HTTP
2048,6,52088,443,HTTP
2048,6,32848,443,HTTP
2048,6,54916,443,HTTP
2048,6,56954,443,HTTP
2048,6,443,54916,HTTP
2048,6,443,56954,HTTP
2048,6,443,52088,HTTP
2048,6,443,32848,HTTP
2048,6,53864,80,HTTP
2048,17,47338,53,DNS
2048,17,53,47338,DNS
2048,6,53016,443,HTTP
2048,17,60518,53,DNS
2048,17,53,60518,DNS
2048,6,443,53016,HTTP
2048,6,33730,443,HTTP
2048,1,0,0,ICMP
2048,17,40768,53,DNS
2048,17,53,40768,DNS
2048,17,42761,53,DNS
2048,17,43745,53,DNS
2048,17,53,42761,DNS
2048,6,80,53864,HTTP
2048,17,41213,53,DNS
2048,6,443,33730,HTTP
2048,17,53,43745,DNS
2048,6,59014,443,HTTP
2048,6,59020,443,HTTP
2048,17,37834,53,DNS
2048,6,33742,443,HTTP
2048,6,33756,443,HTTP
2048,6,33760,443,HTTP
2048,6,33776,443,HTTP
2048,6,43812,443,HTTP
2048,17,53,41213,DNS
2048,17,53,37834,DNS
2048,6,443,59020,HTTP
2048,6,443,59014,HTTP
2048,6,443,33756,HTTP
2048,6,443,33760,HTTP
2048,6,443,33742,HTTP
2048,6,443,33776,HTTP
2048,6,53996,443,HTTP
2048,6,54008,443,HTTP
2048,6,443,43812,HTTP
2048,6,443,54008,HTTP
2048,6,443,53996,HTTP
2048,6,46246,443,HTTP
2048,6,443,46246,HTTP
2048,6,52420,443,HTTP
2048,6,51562,443,HTTP
2048,17,53,38929,DNS
2048,6,443,52420,HTTP
2048,6,443,51562,HTTP
2048,17,37246,443,HTTP
2048,6,46682,443,HTTP
2048,6,443,46682,HTTP
2048,17,45185,53,DNS
2048,17,53,45185,DNS
2048,6,42010,443,HTTP
2048,6,42020,443,HTTP
2048,6,43818,443,HTTP
2048,6,443,42020,HTTP
2048,6,443,42010,HTTP
2048,6,443,43818,HTTP
2048,17,54718,53,DNS
2048,17,49775,53,DNS
2048,17,38774,53,DNS
2048,17,53,49775,DNS
2048,17,53,54718,DNS
2048,17,53,38774,DNS
2048,6,41108,443,HTTP
2048,6,55686,443,HTTP
2048,6,443,41108,HTTP
2048,6,443,55686,HTTP
2048,6,45598,443,HTTP
2048,6,43072,443,HTTP
2048,6,39392,443,HTTP
2048,6,53860,443,HTTP
2048,6,32952,443,HTTP
2048,6,41362,443,HTTP
2048,6,443,39392,HTTP
2048,6,443,43072,HTTP
2048,6,443,32952,HTTP
2048,6,35936,443,HTTP
2048,6,50604,443,HTTP
2048,6,45656,443,HTTP
2048,6,37820,80,HTTP
2048,6,35924,443,HTTP
2048,6,55348,443,HTTP
2048,6,55352,443,HTTP
2048,6,55360,443,HTTP
2048,6,443,41362,HTTP
2048,6,443,53860,HTTP
2048,6,43810,443,HTTP
2048,6,55374,443,HTTP
2048,6,55376,443,HTTP
2048,6,55384,443,HTTP
2048,6,443,45598,HTTP
2048,6,443,45656,HTTP
2048,6,443,35936,HTTP
2048,6,443,35924,HTTP
2048,6,80,37820,HTTP
2048,6,443,55352,HTTP
2048,6,443,55348,HTTP
2048,6,443,55360,HTTP
2048,6,443,55384,HTTP
2048,6,443,55376,HTTP
2048,6,443,55374,HTTP
2048,6,443,43810,HTTP
2048,6,443,50604,HTTP
2048,6,59970,443,HTTP
2048,6,34972,443,HTTP
2048,6,40886,443,HTTP
2048,6,59156,443,HTTP
2048,17,36374,53,DNS
2048,17,53,36374,DNS
2048,6,443,40886,HTTP
2048,6,48734,443,HTTP
2048,6,443,48734,HTTP
2048,6,48740,443,HTTP
2048,6,443,48740,HTTP
2048,6,443,59156,HTTP
2048,6,443,34972,HTTP
2048,6,443,59970,HTTP
2048,17,43629,53,DNS
2048,17,53,43629,DNS
2048,6,48470,443,HTTP
2048,6,443,48470,HTTP
2048,17,36490,53,DNS
2048,17,53,36490,DNS
2048,6,36554,443,HTTP
2048,6,33000,443,HTTP
2048,6,49588,443,HTTP
2048,6,51186,443,HTTP
2048,6,58960,443,HTTP
2048,6,49812,443,HTTP
2048,6,49828,443,HTTP
2048,6,49842,443,HTTP
2048,6,49850,443,HTTP
2048,6,49866,443,HTTP
2048,6,49878,443,HTTP
2048,6,443,49588,HTTP
2048,6,443,33000,HTTP
2048,6,443,49866,HTTP
2048,6,443,49878,HTTP
2048,6,443,49828,HTTP
2048,6,443,49842,HTTP
2048,6,443,49812,HTTP
2048,6,443,49850,HTTP
2048,17,59932,53,DNS
2048,6,42114,443,HTTP
2048,6,44576,443,HTTP
2048,6,44586,443,HTTP
2048,6,60470,443,HTTP
2048,6,47230,443,HTTP
2048,6,38198,443,HTTP
2048,6,443,51186,HTTP
2048,6,443,58960,HTTP
2048,6,443,36554,HTTP
2048,17,53,59932,DNS
2048,6,80,48272,HTTP
2048,6,443,38198,HTTP
2048,6,33140,443,HTTP
2048,6,443,60470,HTTP
2048,6,443,33140,HTTP
2048,6,80,44050,HTTP
2048,6,443,42114,HTTP
2048,6,443,47230,HTTP
2048,6,443,44576,HTTP
2048,6,443,44586,HTTP
2048,6,42688,80,HTTP
2048,6,45906,443,HTTP
2048,6,45922,443,HTTP
2048,6,44052,80,HTTP
2048,6,53638,443,HTTP
2048,6,80,44052,HTTP
2048,6,80,42688,HTTP
2048,6,443,53638,HTTP
2048,6,443,45906,HTTP
2048,6,443,45922,HTTP
2048,6,59216,443,HTTP
2048,6,59448,443,HTTP
2048,17,45841,53,DNS
2048,17,53,45841,DNS
2048,6,34490,443,HTTP
2048,6,443,34490,HTTP
2048,6,443,59448,HTTP
2048,6,443,59216,HTTP
2048,6,53892,80,HTTP
2048,6,80,53892,HTTP
2048,6,35934,443,HTTP
2048,6,42310,80,HTTP
2048,6,37818,80,HTTP
2048,6,59588,443,HTTP
2048,6,40244,443,HTTP
2048,6,48724,443,HTTP
2048,6,52362,443,HTTP
2048,6,443,35934,HTTP
2048,6,80,37818,HTTP
2048,6,80,42310,HTTP
2048,6,443,59588,HTTP
2048,6,443,52362,HTTP
2048,6,50430,443,HTTP
2048,6,38358,443,HTTP
2048,6,57198,443,HTTP
2048,6,443,38358,HTTP
2048,6,443,48724,HTTP
2048,6,443,40244,HTTP
2048,6,44046,80,HTTP
2048,6,34254,443,HTTP
2048,6,37824,80,HTTP
2048,6,42896,443,HTTP
2048,6,443,50430,HTTP
2048,6,34742,443,HTTP
2048,6,443,57198,HTTP
2048,6,41878,443,HTTP
2048,6,38224,443,HTTP
2048,6,53656,443,HTTP
2048,6,36426,443,HTTP
2048,6,59970,443,HTTP
2048,6,50554,443,HTTP
2048,6,80,37824,HTTP
2048,6,443,36426,HTTP
2048,6,443,41878,HTTP
2048,6,443,50554,HTTP
2048,6,443,59970,HTTP
2048,6,443,45886,HTTP
2048,6,80,44046,HTTP
2048,6,443,34742,HTTP
2048,6,443,34254,HTTP
2048,6,443,53656,HTTP
2048,6,443,42896,HTTP
2048,6,443,38224,HTTP
2048,6,44602,443,HTTP
2048,6,49382,443,HTTP
2048,6,443,49382,HTTP
2048,6,443,44602,HTTP
2048,6,37600,80,HTTP
2048,6,53848,80,HTTP
2048,6,49440,443,HTTP
2048,6,49412,443,HTTP
2048,6,49460,443,HTTP
2048,6,54042,443,HTTP
2048,6,80,53848,HTTP
2048,6,80,37600,HTTP
2048,6,443,49412,HTTP
2048,6,443,49440,HTTP
2048,6,443,49460,HTTP
2048,6,42296,80,HTTP
2048,6,59598,80,HTTP
2048,6,53654,443,HTTP
2048,6,443,54042,HTTP
2048,6,43802,443,HTTP
2048,6,45446,443,HTTP
2048,6,44206,443,HTTP
2048,17,55924,53,DNS
2048,6,45446,443,HTTP
2048,6,443,44206,HTTP
2048,6,443,53220,HTTP
2048,6,80,42296,HTTP
2048,6,443,43802,HTTP
2048,6,80,59598,HTTP
2048,6,443,45446,HTTP
2048,6,443,48190,HTTP
2048,6,443,45446,HTTP
2048,6,443,53654,HTTP
2048,6,443,59430,HTTP
2048,17,53,55924,DNS
2048,6,52246,443,HTTP
2048,6,443,52246,HTTP
2048,17,56019,53,DNS
2048,17,59455,53,DNS
2048,17,48641,53,DNS
2048,17,56424,53,DNS
2048,17,53,56019,DNS
2048,17,53,59455,DNS
2048,17,53,48641,DNS
2048,6,44786,443,HTTP
2048,6,47644,443,HTTP
2048,17,42966,53,DNS
2048,17,53,56424,DNS
2048,6,58610,443,HTTP
2048,6,58622,443,HTTP
2048,6,56092,443,HTTP
2048,17,59768,53,DNS
2048,6,443,44786,HTTP
2048,6,443,58610,HTTP
2048,6,443,47644,HTTP
2048,6,443,58622,HTTP
2048,6,443,56092,HTTP
2048,17,44816,53,DNS
2048,17,53,44816,DNS
2048,17,53,59768,DNS
2048,17,53,42966,DNS
2048,6,49778,443,HTTP
2048,6,52256,443,HTTP
2048,6,59902,443,HTTP
2048,6,443,49778,HTTP
2048,6,443,52256,HTTP
2048,6,443,59902,HTTP
2048,17,54690,53,DNS
2048,17,53,54690,DNS
2048,6,52290,443,HTTP
2048,6,33960,443,HTTP
2048,6,58412,443,HTTP
2048,6,46396,443,HTTP
2048,6,32970,443,HTTP
2048,6,47606,443,HTTP
2048,6,59166,443,HTTP
2048,6,37918,443,HTTP
2048,6,443,58412,HTTP
2048,6,443,46396,HTTP
2048,6,443,33960,HTTP
2048,6,443,59166,HTTP
2048,6,443,52290,HTTP
2048,6,443,47606,HTTP
2048,6,443,32970,HTTP
2048,6,443,37918,HTTP
2048,17,59130,53,DNS
2048,17,53,59130,DNS
2048,6,47114,443,HTTP
2048,6,46836,443,HTTP
2048,6,47238,443,HTTP
2048,6,48642,443,HTTP
2048,6,48638,443,HTTP
2048,6,50312,443,HTTP
2048,6,53196,443,HTTP
2048,6,59198,443,HTTP
2048,6,58794,443,HTTP
2048,6,50472,443,HTTP
2048,6,37938,443,HTTP
2048,6,443,47114,HTTP
2048,6,443,48642,HTTP
2048,17,38969,53,DNS
2048,6,443,48638,HTTP
2048,6,443,50312,HTTP
2048,6,443,50312,HTTP
2048,17,53,38969,DNS
2048,6,443,58794,HTTP
2048,6,443,50472,HTTP
2048,17,43439,53,DNS
2048,17,43439,53,DNS
2048,6,443,58794,HTTP
2048,6,443,50472,HTTP
2048,17,53,38969,DNS
2048,6,47654,443,HTTP
2048,17,35690,443,HTTP
2048,17,53,43439,DNS
2048,6,47658,443,HTTP
2048,6,60168,443,HTTP
2048,17,47364,53,DNS
2048,6,44792,443,HTTP
2048,6,443,47238,HTTP
2048,6,443,59198,HTTP
2048,6,443,37938,HTTP
2048,6,45694,443,HTTP
2048,6,41346,443,HTTP
2048,6,41118,443,HTTP
2048,6,44802,443,HTTP
2048,6,443,46836,HTTP
2048,6,46530,443,HTTP
2048,6,50590,443,HTTP
2048,6,443,53196,HTTP
2048,6,56648,443,HTTP
2048,6,39580,443,HTTP
2048,6,36698,443,HTTP
2048,6,49118,443,HTTP
2048,6,40960,443,HTTP
2048,6,49730,443,HTTP
2048,6,41308,443,HTTP
2048,6,46418,443,HTTP
2048,6,53728,443,HTTP
2048,6,40328,443,HTTP
2048,6,60162,443,HTTP
2048,6,55232,443,HTTP
2048,6,443,47654,HTTP
2048,6,44462,443,HTTP
2048,6,59924,443,HTTP
2048,6,443,60162,HTTP
2048,6,36858,443,HTTP
2048,17,53,47364,DNS
2048,6,443,60168,HTTP
2048,6,41812,443,HTTP
2048,6,51512,443,HTTP
2048,6,443,52416,HTTP
2048,6,443,49428,HTTP
2048,6,443,45694,HTTP
2048,6,443,41346,HTTP
2048,6,49224,443,HTTP
2048,6,443,50590,HTTP
2048,6,443,56648,HTTP
2048,6,443,36698,HTTP
2048,6,443,39580,HTTP
2048,6,443,49118,HTTP
2048,6,443,49730,HTTP
2048,6,443,46418,HTTP
2048,6,443,41308,HTTP
2048,6,443,40960,HTTP
2048,6,443,53728,HTTP
2048,6,443,55232,HTTP
2048,6,443,47658,HTTP
2048,6,49438,443,HTTP
2048,6,49440,443,HTTP
2048,6,443,59924,HTTP
2048,6,443,44462,HTTP
2048,6,443,36858,HTTP
2048,6,443,44792,HTTP
2048,6,443,49224,HTTP
2048,6,443,41812,HTTP
2048,6,443,44802,HTTP
2048,6,443,40328,HTTP
2048,6,443,46530,HTTP
2048,6,443,41118,HTTP
2048,6,443,51512,HTTP
2048,17,56662,53,DNS
2048,6,443,49438,HTTP
2048,6,443,49440,HTTP
2048,17,53,56662,DNS
2048,6,53864,80,HTTP
2048,6,35352,443,HTTP
2048,6,35272,443,HTTP
2048,6,35288,443,HTTP
2048,6,35302,443,HTTP
2048,6,80,53864,HTTP
2048,6,443,35352,HTTP
2048,6,443,35288,HTTP
2048,6,443,35302,HTTP
2048,6,443,35272,HTTP
2048,6,51562,443,HTTP
2048,6,52420,443,HTTP
2048,6,443,52420,HTTP
2048,6,443,51562,HTTP
2048,6,44950,443,HTTP
2048,6,50504,443,HTTP
2048,6,39170,443,HTTP
2048,6,443,50504,HTTP
2048,6,443,44950,HTTP
2048,6,443,39170,HTTP
2048,6,60182,443,HTTP
2048,6,443,60182,HTTP
2048,6,33886,443,HTTP
2048,6,50408,443,HTTP
2048,6,37156,443,HTTP
2048,6,51822,443,HTTP
2048,6,46046,443,HTTP
2048,6,50952,443,HTTP
2048,6,50410,443,HTTP
2048,6,46686,443,HTTP
2048,6,443,50410,HTTP
2048,17,49016,53,DNS
2048,17,52706,53,DNS
2048,17,52823,53,DNS
2048,17,49719,53,DNS
2048,17,46646,53,DNS
2048,17,50149,53,DNS
2048,17,59289,53,DNS
2048,17,39704,53,DNS
2048,6,443,33886,HTTP
2048,6,443,46686,HTTP
2048,6,443,51822,HTTP
2048,6,443,50408,HTTP
2048,6,443,46046,HTTP
2048,6,443,50952,HTTP
2048,6,443,37156,HTTP
2048,17,53,49016,DNS
2048,17,53,52706,DNS
2048,17,53,52823,DNS
2048,17,53,46646,DNS
2048,17,53,49719,DNS
2048,17,53,50149,DNS
2048,17,53,39704,DNS
2048,17,53,59289,DNS
2048,17,55224,53,DNS
2048,17,39858,53,DNS
2048,17,44203,53,DNS
2048,17,42224,53,DNS
2048,6,59096,443,HTTP
2048,17,53986,53,DNS
2048,17,40341,53,DNS
2048,6,55298,443,HTTP
2048,6,55300,443,HTTP
2048,6,55302,443,HTTP
2048,17,53,55224,DNS
2048,17,53,39858,DNS
2048,17,53,42224,DNS
2048,17,53,53986,DNS
2048,17,53,44203,DNS
2048,17,53,40341,DNS
2048,6,45826,443,HTTP
2048,17,60583,53,DNS
2048,17,36331,53,DNS
2048,17,36708,53,DNS
2048,17,41201,53,DNS
2048,6,34146,443,HTTP
2048,17,48929,53,DNS
2048,6,36678,443,HTTP
2048,6,43646,443,HTTP
2048,6,43656,443,HTTP
2048,17,45704,53,DNS
2048,17,53,60583,DNS
2048,17,53,36331,DNS
2048,6,443,45826,HTTP
2048,17,56383,53,DNS
2048,17,53,48929,DNS
2048,6,50872,443,HTTP
2048,17,53,45704,DNS
2048,6,35964,443,HTTP
2048,6,35958,443,HTTP
2048,6,56592,443,HTTP
2048,6,45030,8080,STREAMING
2048,17,53,56383,DNS
2048,6,48238,443,HTTP
2048,6,44658,443,HTTP
2048,6,8080,45030,STREAMING
2048,17,53,36708,DNS
2048,6,443,56592,HTTP
2048,6,38862,443,HTTP
2048,6,38868,443,HTTP
2048,6,38870,443,HTTP
2048,6,38878,443,HTTP
2048,6,38882,443,HTTP
2048,6,38888,443,HTTP
2048,6,443,34146,HTTP
2048,17,53,41201,DNS
2048,6,443,36678,HTTP
2048,6,443,35964,HTTP
2048,6,443,35958,HTTP
2048,6,443,43656,HTTP
2048,6,443,43646,HTTP
2048,6,43100,443,HTTP
2048,6,443,48238,HTTP
2048,6,58880,443,HTTP
2048,6,59100,443,HTTP
2048,6,443,43100,HTTP
2048,6,59104,443,HTTP
2048,6,55316,443,HTTP
2048,6,55330,443,HTTP
2048,6,55338,443,HTTP
2048,17,49762,53,DNS
2048,17,53,49762,DNS
2048,6,50876,443,HTTP
2048,6,44660,443,HTTP
2048,6,443,59100,HTTP
2048,6,443,44660,HTTP
2048,17,35957,53,DNS
2048,17,53,35957,DNS
2048,6,57182,443,HTTP
2048,6,57190,443,HTTP
2048,6,57200,443,HTTP
2048,6,57216,443,HTTP
2048,6,57224,443,HTTP
2048,6,57230,443,HTTP
2048,6,443,50876,HTTP
2048,6,443,59104,HTTP
2048,6,443,55338,HTTP
2048,6,443,55330,HTTP
2048,6,443,55316,HTTP
2048,17,38833,53,DNS
2048,6,443,57182,HTTP
2048,6,443,57224,HTTP
2048,6,443,57190,HTTP
2048,17,53,38833,DNS
2048,6,443,57216,HTTP
2048,6,443,57230,HTTP
2048,6,443,57200,HTTP
2048,17,60539,53,DNS
2048,17,53,60539,DNS
2048,6,58882,443,HTTP
2048,6,443,58882,HTTP
2048,6,52746,443,HTTP
2048,6,33504,80,HTTP
2048,6,39252,443,HTTP
2048,6,80,33504,HTTP
2048,17,57423,53,DNS
2048,17,53,57423,DNS
2048,17,44318,53,DNS
2048,17,53,44318,DNS
2048,17,60997,53,DNS
2048,6,443,52746,HTTP
2048,6,443,39252,HTTP
